motion_id,pure_motion_id,scene_id,scene_trans_x,scene_trans_y,scene_trans_z,object_id,object_label,object_semantic_label,action,text
000172,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0055_00,-1.73408751,-1.38605065,-0.06077900,8,bed,4,lie,lie on the bed
000173,008000_5d08bde3-ac65-45ad-b15b-6f3e6b3da209,scene0055_00,-1.73408751,-1.38605065,-0.06077900,8,bed,4,lie,lie on the bed
000174,011341_84180eb7-df7a-4e74-bcee-cc24a8f11f1f,scene0055_00,-1.73408751,-1.38605065,-0.06077900,8,bed,4,lie,lie on the bed
000175,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0055_00,-1.73408751,-1.38605065,-0.06077900,8,bed,4,lie,lie on the bed
000176,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is farthest from the trash can
000177,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0056_00,-3.82770598,-3.75421810,-0.14143020,15,table,7,lie,lie on the table that is closer to the office chair
000178,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is farthest from the trash can
000179,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0056_00,-3.82770598,-3.75421810,-0.14143020,17,table,7,lie,lie on the table that is in the center of the radiator and the trash can
000180,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0056_00,-3.82770598,-3.75421810,-0.14143020,15,table,7,lie,lie on the table that is between the door and the armchair
000181,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is farthest from the trash can
000182,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0056_00,-3.82770598,-3.75421810,-0.14143020,17,table,7,lie,lie on the table that is in the center of the radiator and the trash can
000183,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is far from the trash can
000184,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0056_00,-3.82770598,-3.75421810,-0.14143020,15,table,7,lie,lie on the table that is closer to the door
000185,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is far from the trash can
000186,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0056_00,-3.82770598,-3.75421810,-0.14143020,17,table,7,lie,lie on the table that is far from the office chair
000187,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is far from the trash can
000188,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0056_00,-3.82770598,-3.75421810,-0.14143020,15,table,7,lie,lie on the table that is between the door and the armchair
000189,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is farthest from the trash can
000190,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0056_00,-3.82770598,-3.75421810,-0.14143020,17,table,7,lie,lie on the table that is far from the office chair
000191,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0056_00,-3.82770598,-3.75421810,-0.14143020,15,table,7,lie,lie on the table that is near the office chair
000192,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0056_00,-3.82770598,-3.75421810,-0.14143020,16,table,7,lie,lie on the table that is farthest from the trash can
000193,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0056_00,-3.82770598,-3.75421810,-0.14143020,17,table,7,lie,lie on the table that is far away from the armchair
000194,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0064_00,-2.64225987,-5.38129829,-0.22360034,2,coffee table,7,lie,lie on the coffee table that is far away from the backpack
000195,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0064_00,-2.64225987,-5.38129829,-0.22360034,2,coffee table,7,lie,lie on the coffee table that is close to the door
000196,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000197,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000198,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000199,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000200,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000201,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000202,007580_2b1619bf-9cad-41f0-83a8-6e703228bba1,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000203,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000204,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000205,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0066_00,-4.77595149,-3.54355276,-0.12244562,22,table,7,lie,lie on the table
000206,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0070_00,-2.37939538,-2.04982412,-0.06347563,5,bed,4,lie,lie on the bed
000207,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0072_00,-1.88178602,-1.30769504,-0.03339469,29,bed,4,lie,lie on the bed
000208,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0072_00,-1.88178602,-1.30769504,-0.03339469,29,bed,4,lie,lie on the bed
000209,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0072_00,-1.88178602,-1.30769504,-0.03339469,29,bed,4,lie,lie on the bed
000210,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0072_00,-1.88178602,-1.30769504,-0.03339469,29,bed,4,lie,lie on the bed
000211,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000212,001205_98e2d1cd-018c-4c6c-acd7-159f8279ddeb,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000213,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000214,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000215,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000216,007580_2b1619bf-9cad-41f0-83a8-6e703228bba1,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000217,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000218,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000219,009697_443a021f-9aef-42f0-a0f5-fa47f7ec4778,scene0073_00,-1.98423734,-1.32521012,-0.05016071,10,bed,4,lie,lie on the bed
000220,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000221,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000222,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000223,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000224,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000225,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000226,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000227,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000228,008000_5d08bde3-ac65-45ad-b15b-6f3e6b3da209,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000229,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0075_00,-4.00162582,-2.69916326,-0.04311002,10,table,7,lie,lie on the table
000230,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0076_00,-4.04714056,-3.79965328,-0.07049463,20,table,7,lie,lie on the table
000231,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0076_00,-4.04714056,-3.79965328,-0.07049463,20,table,7,lie,lie on the table
000232,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0076_00,-4.04714056,-3.79965328,-0.07049463,20,table,7,lie,lie on the table
000233,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0076_00,-4.04714056,-3.79965328,-0.07049463,20,table,7,lie,lie on the table
000234,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0076_00,-4.04714056,-3.79965328,-0.07049463,20,table,7,lie,lie on the table
000235,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000236,003099_2573cf36-128f-415f-855f-2b628d5132d2,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000237,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000238,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000239,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000240,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000241,008000_5d08bde3-ac65-45ad-b15b-6f3e6b3da209,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000242,008000_7e6a9b72-5062-4075-9927-d25959b214c4,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000243,011341_84180eb7-df7a-4e74-bcee-cc24a8f11f1f,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000244,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0078_00,-2.80688965,-2.66889251,-0.04685484,8,bed,4,lie,lie on the bed
000245,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is far from the radiator
000246,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is close to the radiator
000247,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is near the door
000248,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is far from the picture
000249,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is near the picture
000250,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is closer to the backpack
000251,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is near the door
000252,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is far from the picture
000253,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is close to the door
000254,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is near the chair
000255,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is far from the chair
000256,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is closer to the radiator
000257,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is near the picture
000258,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is near the chair
000259,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is far from the chair
000260,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is near the backpack
000261,008000_5d08bde3-ac65-45ad-b15b-6f3e6b3da209,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is far from the chair
000262,008000_5d08bde3-ac65-45ad-b15b-6f3e6b3da209,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is closer to the radiator
000263,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0085_00,-3.09535903,-2.80336537,-0.07180739,10,bed,4,lie,lie on the bed that is near the door
000264,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0085_00,-3.09535903,-2.80336537,-0.07180739,11,bed,4,lie,lie on the bed that is near the backpack
000265,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000266,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000267,003099_2573cf36-128f-415f-855f-2b628d5132d2,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000268,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000269,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000270,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000271,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000272,008000_5d08bde3-ac65-45ad-b15b-6f3e6b3da209,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000273,011341_84180eb7-df7a-4e74-bcee-cc24a8f11f1f,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000274,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0088_00,-3.62573324,-3.51863119,-0.06287394,28,table,7,lie,lie on the table
000275,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000276,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000277,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000278,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000279,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000280,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000281,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000282,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000283,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0089_00,-2.11507663,-1.85232182,-0.02127138,3,desk,14,lie,lie on the desk
000284,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000285,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000286,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000287,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000288,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000289,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000290,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000291,007580_2b1619bf-9cad-41f0-83a8-6e703228bba1,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000292,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000293,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0092_00,-2.54837291,-2.09968634,-0.12764901,54,bed,4,lie,lie on the bed
000294,001205_98e2d1cd-018c-4c6c-acd7-159f8279ddeb,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000295,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000296,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000297,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000298,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000299,007600_e93fa29b-2141-4dc2-9f25-eab0dc154c3f,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000300,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000301,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0093_00,-2.85922190,-2.22514504,-0.03661578,3,table,7,lie,lie on the table
000302,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000303,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000304,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000305,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000306,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000307,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000308,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000309,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000310,008000_5d08bde3-ac65-45ad-b15b-6f3e6b3da209,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000311,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0095_00,-5.47302107,-2.32893997,-0.08245046,17,table,7,lie,lie on the table
000312,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0098_00,-1.90373698,-2.98839839,-0.09356396,19,desk,14,lie,lie on the desk
000313,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0098_00,-1.90373698,-2.98839839,-0.09356396,19,desk,14,lie,lie on the desk
000314,003099_2573cf36-128f-415f-855f-2b628d5132d2,scene0098_00,-1.90373698,-2.98839839,-0.09356396,19,desk,14,lie,lie on the desk
000315,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0098_00,-1.90373698,-2.98839839,-0.09356396,19,desk,14,lie,lie on the desk
